address,addressCity,Zipcode,area,baths,beds,soldPrice,zestimate,latitude,longitude,livingArea,rentZestimate,daysOnZillow,homeType,median_income,bus_stops_1km,police_beat,restaurants_nearby,cafes_nearby,schools_nearby,parks_nearby,gyms_nearby,supermarkets_nearby,drive_to_uiuc_main_quad_min,drive_to_downtown_champaign_min,drive_to_carle_hospital_min,drive_to_memorial_stadium_min,drive_to_willard_airport_min
"1506 S Race St APT 1, Urbana, IL 61801",Urbana,61801,800,1.0,2.0,"$125,000",131900,40.099525,-88.209114,800,1230,361,CONDO,170972.0,5.0,,1.0,0.0,6.0,10.0,0.0,0.0,7.983333333333333,10.516666666666667,4.866666666666666,4.066666666666666,15.483333333333333
"410 Brookens Dr, Urbana, IL 61801",Urbana,61801,1985,3.0,4.0,"$150,000",291000,40.087246,-88.201836,1985,2753,361,SINGLE_FAMILY,63696.0,35.0,,0.0,0.0,1.0,5.0,0.0,0.0,11.433333333333334,13.3,7.866666666666666,6.85,14.7
"308 Buttercup Dr, Savoy, IL 61874",Savoy,61874,2030,3.0,4.0,"$324,900",344000,40.060043,-88.24537,2030,2632,361,SINGLE_FAMILY,150129.0,10.0,,5.0,0.0,2.0,4.0,2.0,1.0,13.4,12.85,12.616666666666667,7.766666666666667,7.333333333333333
"504 E Tomaras Ave, Savoy, IL 61874",Savoy,61874,1930,3.0,3.0,"$311,500",328800,40.06061,-88.24269,1930,2401,362,SINGLE_FAMILY,150129.0,10.0,,5.0,0.0,2.0,3.0,1.0,1.0,12.533333333333333,12.066666666666666,11.75,6.9,8.166666666666666
"403 E Tomaras Ave, Savoy, IL 61874",Savoy,61874,1987,3.0,3.0,"$313,000",340600,40.06004,-88.2442,1987,2546,363,SINGLE_FAMILY,150129.0,3.0,,5.0,0.0,2.0,3.0,1.0,1.0,12.783333333333333,12.3,12.0,7.15,8.533333333333333
"502 W Pennsylvania Ave, Urbana, IL 61801",Urbana,61801,2760,4.0,4.0,"$545,000",577000,40.10105,-88.21317,2760,4070,363,SINGLE_FAMILY,170972.0,0.0,,11.0,2.0,5.0,13.0,2.0,0.0,6.75,9.8,4.783333333333333,3.2,15.05
"414 Buttercup Dr, Savoy, IL 61874",Savoy,61874,2295,4.0,4.0,"$365,000",386600,40.05973,-88.243164,2295,2900,368,SINGLE_FAMILY,150129.0,9.0,,5.0,0.0,2.0,3.0,1.0,1.0,13.016666666666667,12.55,12.233333333333333,7.383333333333334,7.983333333333333
"1805A Glenwood Oaks Ct, Urbana, IL 61801",Urbana,61801,1510,2.0,2.0,"$152,500",161200,40.096485,-88.19492,1510,1699,368,TOWNHOUSE,51626.0,55.0,,7.0,1.0,7.0,3.0,2.0,1.0,10.266666666666667,12.066666666666666,6.85,5.6,16.95
"1204 1/2 Silver St, Urbana, IL 61801",Urbana,61801,949,1.5,2.0,"$110,000",141100,40.09172,-88.193115,949,1280,369,TOWNHOUSE,37156.0,3.0,,6.0,1.0,7.0,4.0,2.0,2.0,12.55,14.066666666666666,8.516666666666667,7.6,16.033333333333335
"1602 E Curtis Rd, Urbana, IL 61802",Urbana,61802,1572,1.0,2.0,"$275,000",291300,40.06955,-88.18832,1572,1575,369,SINGLE_FAMILY,104500.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.15,14.266666666666667,10.333333333333334,8.416666666666666,12.583333333333334
"3412 Melissa Ln, Urbana, IL 61802",Urbana,61802,1540,2.0,3.0,"$319,900",339000,40.075905,-88.189995,1540,2744,369,SINGLE_FAMILY,104500.0,10.0,,2.0,1.0,0.0,1.0,1.0,0.0,12.266666666666667,13.883333333333333,9.816666666666666,7.533333333333333,13.083333333333334
"1 Illini Cir, Urbana, IL 61801",Urbana,61801,1710,1.0,3.0,"$205,000",217200,40.092102,-88.208534,1710,1926,370,SINGLE_FAMILY,154570.0,39.0,,0.0,0.0,3.0,9.0,0.0,0.0,10.133333333333333,11.933333333333334,7.066666666666666,5.466666666666667,15.183333333333334
"1917 S Harding Dr, Urbana, IL 61801",Urbana,61801,1250,2.0,3.0,"$125,000",220600,40.09314,-88.204,1250,2198,371,SINGLE_FAMILY,37156.0,54.0,,1.0,0.0,4.0,4.0,0.0,0.0,9.616666666666667,11.416666666666666,6.233333333333333,4.95,15.1
"1408 S Vine St, Urbana, IL 61801",Urbana,61801,1836,2.0,,"$161,000",171700,40.099857,-88.20455,1836,1465,448,MULTI_FAMILY,46618.0,55.0,,0.0,0.0,7.0,5.0,0.0,0.0,8.1,10.55,4.55,4.1,15.5
"509 W Vermont Ave, Urbana, IL 61801",Urbana,61801,1472,2.0,3.0,"$335,000",357300,40.09961,-88.213905,1472,2072,449,SINGLE_FAMILY,170972.0,51.0,,6.0,2.0,6.0,13.0,1.0,0.0,7.066666666666666,9.566666666666666,5.066666666666666,3.1166666666666667,14.95
"2009 Eagle Ridge Ct, Urbana, IL 61802",Urbana,61802,1740,2.0,3.0,"$190,000",202600,40.091797,-88.188324,1740,1968,449,SINGLE_FAMILY,53790.0,43.0,,6.0,2.0,6.0,3.0,3.0,2.0,12.5,14.3,8.8,7.833333333333333,16.3
"8 Montclair Rd, Urbana, IL 61801",Urbana,61801,1296,2.0,3.0,"$173,000",184600,40.095383,-88.20835,1296,1787,452,SINGLE_FAMILY,51626.0,49.0,,0.0,0.0,5.0,10.0,0.0,0.0,8.533333333333333,10.333333333333334,5.466666666666667,3.8833333333333333,14.233333333333333
"1506 S Curtiss Dr, Urbana, IL 61802",Urbana,61802,2340,2.0,5.0,"$215,000",229500,40.1004,-88.18425,2340,2292,454,SINGLE_FAMILY,55684.0,42.0,,7.0,1.0,5.0,4.0,3.0,1.0,11.75,13.55,7.466666666666667,7.083333333333333,17.716666666666665
"3409 Melissa Ln, Urbana, IL 61802",Urbana,61802,1540,2.0,3.0,"$335,000",357800,40.075905,-88.189995,1540,2761,455,SINGLE_FAMILY,104500.0,49.0,,2.0,1.0,0.0,1.0,1.0,0.0,12.266666666666667,13.883333333333333,9.816666666666666,7.533333333333333,13.083333333333334
"1811 Ridge Park Rd, Urbana, IL 61802",Urbana,61802,1619,2.0,3.0,"$239,500",255700,40.078766,-88.183975,1619,2674,456,SINGLE_FAMILY,104500.0,44.0,,2.0,1.0,3.0,1.0,1.0,1.0,13.3,14.916666666666666,10.85,8.566666666666666,15.133333333333333
"1807 Hillshire Dr, Urbana, IL 61802",Urbana,61802,1570,3.0,4.0,"$358,500",382700,40.07304,-88.18402,1570,2640,456,SINGLE_FAMILY,104500.0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,13.733333333333333,15.35,11.283333333333333,9.0,13.966666666666667
"205 Blazing Star, Savoy, IL 61874",Savoy,61874,3592,4.0,5.0,"$435,000",464900,40.0582,-88.24688,3592,3760,459,SINGLE_FAMILY,150129.0,4.0,,5.0,0.0,3.0,6.0,2.0,1.0,14.2,12.7,13.416666666666666,8.566666666666666,7.183333333333334
"1607 Adams St, Urbana, IL 61802",Urbana,61802,1254,1.0,,"$157,000",167700,40.098625,-88.189156,1254,1647,461,SINGLE_FAMILY,55684.0,6.0,,8.0,1.0,6.0,2.0,2.0,1.0,10.916666666666666,12.716666666666667,6.65,6.25,16.883333333333333
"2011 S George Huff Dr, Urbana, IL 61801",Urbana,61801,1125,2.0,3.0,"$187,000",199800,40.092407,-88.20296,1125,1884,461,SINGLE_FAMILY,37156.0,53.0,,1.0,0.0,4.0,5.0,1.0,0.0,9.8,11.6,6.416666666666667,5.133333333333334,15.05
"1320 Brighton Dr, Urbana, IL 61801",Urbana,61801,1560,3.0,3.0,"$123,000",131500,40.09329,-88.19208,1560,1904,462,SINGLE_FAMILY,37156.0,6.0,,6.0,1.0,6.0,4.0,2.0,2.0,11.916666666666666,13.766666666666667,8.216666666666667,7.3,16.216666666666665
"3307 S Pine Cir, Urbana, IL 61802",Urbana,61802,4038,3.0,4.0,"$725,000",690200,40.07565,-88.2032,4038,3299,463,SINGLE_FAMILY,104500.0,9.0,,0.0,0.0,0.0,4.0,0.0,0.0,12.366666666666667,13.983333333333333,9.716666666666667,7.633333333333334,12.933333333333334
"507 W Vermont Ave, Urbana, IL 61801",Urbana,61801,1640,2.0,3.0,"$335,000",358000,40.09961,-88.21369,1640,2379,463,SINGLE_FAMILY,170972.0,51.0,,5.0,2.0,6.0,13.0,1.0,0.0,7.1,9.6,5.1,3.1333333333333333,14.983333333333333
"401 E Willard St, Urbana, IL 61801",Urbana,61801,1406,2.0,3.0,"$240,000",256500,40.084045,-88.20246,1406,2089,463,SINGLE_FAMILY,154570.0,9.0,,0.0,0.0,1.0,5.0,0.0,0.0,10.016666666666667,11.65,8.05,5.283333333333333,13.116666666666667
"704 E Burkwood Dr, Urbana, IL 61801",Urbana,61801,1358,2.0,4.0,"$265,000",283200,40.09678,-88.19887,1358,2026,463,SINGLE_FAMILY,51626.0,62.0,,6.0,1.0,6.0,3.0,2.0,1.0,9.716666666666667,11.516666666666667,6.083333333333333,5.066666666666666,16.466666666666665
"1320 Brighton Dr #0, Urbana, IL 61801",Urbana,61801,1402,3.0,3.0,"$123,000",131500,40.09329,-88.19208,1402,1720,463,CONDO,37156.0,48.0,,6.0,1.0,6.0,4.0,2.0,2.0,11.916666666666666,13.766666666666667,8.216666666666667,7.3,16.216666666666665
"1002 E Harding Dr APT 201, Urbana, IL 61801",Urbana,61801,812,1.0,2.0,"$80,000",85600,40.094067,-88.19578,812,1153,466,CONDO,37156.0,56.0,,6.0,1.0,6.0,3.0,2.0,1.0,10.916666666666666,12.75,7.35,6.3,16.733333333333334
"3108 Chatham Dr, Urbana, IL 61802",Urbana,61802,1088,1.5,2.0,"$165,000",179000,40.078083,-88.185905,1088,1696,466,SINGLE_FAMILY,104500.0,12.0,,2.0,1.0,3.0,1.0,1.0,1.0,12.983333333333333,14.6,10.533333333333333,8.25,14.166666666666666
"2009 Eagle Ridge Ct APT A, Urbana, IL 61802",Urbana,61802,1740,2.0,3.0,"$190,000",203200,40.091797,-88.188324,1740,1847,466,CONDO,53790.0,13.0,,6.0,2.0,6.0,3.0,3.0,2.0,12.5,14.3,8.8,7.833333333333333,16.3
"1808 Myra Ridge Ct, Urbana, IL 61802",Urbana,61802,1616,3.0,3.0,"$257,500",275400,40.082825,-88.184105,1616,2168,467,SINGLE_FAMILY,104500.0,17.0,,2.0,1.0,4.0,1.0,1.0,1.0,12.65,14.266666666666667,10.2,7.916666666666667,15.483333333333333
"3203 Baronry Dr, Urbana, IL 61802",Urbana,61802,2297,3.0,4.0,"$300,000",321100,40.077408,-88.18891,2297,3030,470,SINGLE_FAMILY,104500.0,13.0,,2.0,1.0,2.0,1.0,1.0,1.0,12.616666666666667,14.25,10.183333333333334,7.883333333333334,13.8
"108 Meadow Dr, Urbana, IL 61801",Urbana,61801,2654,2.0,4.0,"$345,805",370500,40.096996,-88.20922,2654,2832,473,SINGLE_FAMILY,51626.0,30.0,,0.0,0.0,5.0,10.0,0.0,0.0,8.016666666666667,9.833333333333334,4.966666666666667,3.3666666666666667,14.25
"2013 Burlison Dr, Urbana, IL 61801",Urbana,61801,1774,2.0,3.0,"$256,000",274100,40.092693,-88.20692,1774,2513,473,SINGLE_FAMILY,154570.0,31.0,,0.0,0.0,3.0,7.0,0.0,0.0,9.45,11.266666666666667,6.4,4.8,14.95
"1509 Delmont Ct APT 1, Urbana, IL 61801",Urbana,61801,837,1.0,2.0,"$111,500",119400,40.09931,-88.20767,837,1276,473,CONDO,170972.0,52.0,,1.0,0.0,4.0,9.0,0.0,0.0,8.616666666666667,10.65,5.5,4.183333333333334,15.766666666666667
"2402 Brookens Cir, Urbana, IL 61801",Urbana,61801,2793,3.0,4.0,"$375,000",401600,40.08588,-88.20386,2793,2999,474,SINGLE_FAMILY,154570.0,26.0,,0.0,0.0,2.0,5.0,0.0,0.0,11.316666666666666,12.95,8.4,6.583333333333333,14.416666666666666
"805 Scovill St, Urbana, IL 61801",Urbana,61801,1676,3.0,3.0,"$150,000",160700,40.085167,-88.19794,1676,2639,474,SINGLE_FAMILY,63696.0,31.0,,2.0,1.0,2.0,3.0,0.0,1.0,11.25,12.866666666666667,8.166666666666666,6.516666666666667,14.333333333333334
"2403 Provine Cir, Urbana, IL 61801",Urbana,61801,2500,0.0,4.0,"$125,000",253500,40.08562,-88.20344,2500,2269,477,SINGLE_FAMILY,154570.0,24.0,,0.0,0.0,1.0,5.0,0.0,0.0,11.1,12.716666666666667,8.183333333333334,6.366666666666666,14.183333333333334
"405 W Vermont Ave, Urbana, IL 61801",Urbana,61801,1568,2.0,5.0,"$386,100",414400,40.099617,-88.21262,1568,3056,480,SINGLE_FAMILY,170972.0,57.0,,4.0,1.0,6.0,14.0,1.0,0.0,7.25,9.75,5.25,3.3,15.133333333333333
"409 Sunnycrest Ct W, Urbana, IL 61801",Urbana,61801,2319,3.0,3.0,"$420,000",450400,40.09711,-88.202324,2319,2552,480,SINGLE_FAMILY,51626.0,45.0,,6.0,1.0,7.0,4.0,2.0,1.0,9.65,11.516666666666667,6.083333333333333,5.066666666666666,16.266666666666666
"2309 Brookens Cir, Urbana, IL 61801",Urbana,61801,2016,2.0,,"$308,500",330800,40.08633,-88.204445,2016,2255,480,SINGLE_FAMILY,154570.0,27.0,,0.0,0.0,2.0,5.0,0.0,0.0,11.366666666666667,13.0,8.45,6.633333333333334,14.466666666666667
"1407 S Curtiss Dr, Urbana, IL 61802",Urbana,61802,1699,2.0,4.0,"$180,000",194600,40.10091,-88.18495,1699,1953,518,SINGLE_FAMILY,55684.0,45.0,,7.0,1.0,5.0,4.0,3.0,1.0,11.416666666666666,13.666666666666666,7.4,7.216666666666667,17.85
"1508 E Fairlawn Dr, Urbana, IL 61802",Urbana,61802,1430,2.0,3.0,"$175,000",192600,40.10225,-88.18983,1430,1895,522,SINGLE_FAMILY,55684.0,54.0,,8.0,1.0,7.0,4.0,3.0,1.0,9.75,12.483333333333333,5.716666666666667,6.833333333333333,17.333333333333332
"815 Hawthorne Dr, Urbana, IL 61801",Urbana,61801,903,1.0,3.0,"$121,000",137400,40.102318,-88.197685,903,1472,525,SINGLE_FAMILY,84474.0,54.0,,8.0,1.0,8.0,3.0,1.0,1.0,9.333333333333334,12.266666666666667,5.566666666666666,6.066666666666666,17.466666666666665
"2104 Vawter St, Urbana, IL 61801",Urbana,61801,1541,2.0,3.0,"$215,000",232800,40.090263,-88.19143,1541,1848,525,SINGLE_FAMILY,63696.0,17.0,,8.0,2.0,6.0,3.0,3.0,2.0,11.933333333333334,13.733333333333333,8.25,7.266666666666667,15.533333333333333
"2002 S Anderson St, Urbana, IL 61801",Urbana,61801,2028,2.0,,"$200,000",284100,40.093594,-88.19842,2028,1436,526,MULTI_FAMILY,37156.0,58.0,,6.0,1.0,5.0,4.0,2.0,1.0,10.15,11.95,6.516666666666667,5.5,15.75
"1902B Lydia Ct, Urbana, IL 61802",Urbana,61802,2520,3.0,3.0,"$307,000",332700,40.086327,-88.183395,2520,2711,529,TOWNHOUSE,53790.0,39.0,,2.0,1.0,4.0,2.0,1.0,1.0,13.016666666666667,14.633333333333333,9.8,8.283333333333333,15.85
"1206 E Pennsylvania Ave, Urbana, IL 61801",Urbana,61801,925,1.0,3.0,"$145,000",157200,40.10023,-88.19397,925,1514,530,SINGLE_FAMILY,96140.0,58.0,,8.0,1.0,6.0,2.0,2.0,1.0,9.766666666666667,12.35,6.2,5.883333333333334,17.283333333333335
"304 E Pennsylvania Ave, Urbana, IL 61801",Urbana,61801,1817,2.0,3.0,"$186,000",201600,40.101074,-88.20415,1817,2175,530,SINGLE_FAMILY,46618.0,56.0,,1.0,0.0,8.0,3.0,1.0,0.0,8.15,11.183333333333334,4.583333333333333,4.533333333333333,15.95
"2031 S Falcon Ct, Urbana, IL 61802",Urbana,61802,1984,3.0,3.0,"$405,000",439000,40.091324,-88.185715,1984,2423,530,SINGLE_FAMILY,53790.0,54.0,,6.0,2.0,6.0,3.0,3.0,2.0,12.466666666666667,14.266666666666667,8.766666666666667,7.8,16.266666666666666
"3504 Melissa Ln, Urbana, IL 61802",Urbana,61802,1541,2.0,3.0,"$321,500",348700,40.075905,-88.189995,1541,2720,532,SINGLE_FAMILY,104500.0,52.0,,2.0,1.0,0.0,1.0,1.0,0.0,12.266666666666667,13.883333333333333,9.816666666666666,7.533333333333333,13.083333333333334
"1409 S Grove St, Urbana, IL 61801",Urbana,61801,1746,2.0,3.0,"$242,000",262200,40.099648,-88.20156,1746,2068,536,SINGLE_FAMILY,46618.0,56.0,,8.0,1.0,8.0,4.0,1.0,0.0,8.983333333333333,11.566666666666666,5.433333333333334,5.116666666666666,16.516666666666666
"1319 E Harding Dr, Urbana, IL 61801",Urbana,61801,1614,2.5,3.0,"$130,000",140800,40.0936,-88.192055,1614,1882,537,SINGLE_FAMILY,37156.0,32.0,,,1.0,6.0,4.0,2.0,2.0,11.666666666666666,13.5,7.966666666666667,7.05,16.1
"2505 S Anderson St, Urbana, IL 61801",Urbana,61801,1400,2.0,3.0,"$230,000",249800,40.08506,-88.19951,1400,1840,538,SINGLE_FAMILY,63696.0,32.0,,2.0,1.0,1.0,5.0,0.0,1.0,11.133333333333333,12.766666666666667,8.05,6.4,14.233333333333333
"1907 S Lucas St, Urbana, IL 61802",Urbana,61802,1508,2.0,3.0,"$315,000",342200,40.09351,-88.18357,1508,2210,539,SINGLE_FAMILY,53790.0,29.0,,6.0,1.0,4.0,2.0,2.0,2.0,12.75,14.733333333333333,8.716666666666667,8.266666666666667,17.4
"305 W Vermont Ave, Urbana, IL 61801",Urbana,61801,2126,3.0,4.0,"$385,000",418400,40.09963,-88.211334,2126,3404,540,SINGLE_FAMILY,170972.0,31.0,,4.0,1.0,5.0,13.0,0.0,0.0,7.55,10.133333333333333,4.833333333333333,3.6666666666666665,15.25
"604 E Colorado Ave, Urbana, IL 61801",Urbana,61801,1910,4.0,4.0,"$299,900",326000,40.094967,-88.20079,1910,2740,540,SINGLE_FAMILY,51626.0,32.0,,6.0,1.0,5.0,3.0,2.0,1.0,9.566666666666666,11.416666666666666,6.0,4.966666666666667,15.366666666666667
"202 E Mumford Dr, Urbana, IL 61801",Urbana,61801,1421,2.0,3.0,"$163,000",177100,40.093925,-88.20621,1421,2346,540,SINGLE_FAMILY,154570.0,46.0,,0.0,0.0,4.0,6.0,0.0,0.0,8.883333333333333,10.683333333333334,6.066666666666666,4.216666666666667,14.366666666666667
"1306 S Anderson St, Urbana, IL 61801",Urbana,61801,1113,2.0,3.0,"$162,500",176700,40.101765,-88.199844,1113,1722,543,SINGLE_FAMILY,84474.0,57.0,,8.0,1.0,8.0,3.0,1.0,0.0,9.05,11.816666666666666,5.183333333333334,5.366666666666666,16.766666666666666
"601 E McHenry St, Urbana, IL 61801",Urbana,61801,1839,2.0,3.0,"$273,000",297000,40.087563,-88.20019,1839,2312,543,SINGLE_FAMILY,63696.0,40.0,,0.0,0.0,1.0,3.0,0.0,0.0,10.766666666666667,12.566666666666666,7.45,6.1,14.4
"1805 Glenwood Oaks Ct #B, Urbana, IL 61801",Urbana,61801,1350,2.0,2.0,"$125,000",136800,40.095814,-88.196365,1350,1991,545,CONDO,51626.0,57.0,,6.0,1.0,6.0,3.0,2.0,1.0,11.016666666666667,12.816666666666666,7.6,6.366666666666666,17.633333333333333
"1501 S Maple St, Urbana, IL 61801",Urbana,61801,1601,2.0,3.0,"$245,000",266100,40.09964,-88.202736,1601,2012,547,SINGLE_FAMILY,46618.0,46.0,,4.0,0.0,8.0,4.0,1.0,0.0,8.733333333333333,11.0,5.183333333333334,4.533333333333333,15.95
"2120 S Vine St, Urbana, IL 61801",Urbana,61801,3339,4.0,5.0,"$379,900",413700,40.088818,-88.204384,3339,3380,547,SINGLE_FAMILY,63696.0,40.0,,0.0,0.0,2.0,4.0,0.0,0.0,10.15,12.016666666666667,6.583333333333333,5.566666666666666,14.233333333333333
"801 W Delaware Ave, Urbana, IL 61801",Urbana,61801,2522,3.0,3.0,"$526,200",573600,40.098778,-88.21777,2522,2868,550,SINGLE_FAMILY,9604.0,41.0,,14.0,4.0,3.0,14.0,1.0,0.0,6.766666666666667,8.783333333333333,4.783333333333333,2.316666666666667,14.166666666666666
"604 W Michigan Ave, Urbana, IL 61801",Urbana,61801,1552,1.5,3.0,"$377,000",409700,40.102146,-88.21484,1552,1857,554,SINGLE_FAMILY,136250.0,41.0,,16.0,6.0,7.0,13.0,2.0,0.0,6.9,9.95,4.566666666666666,3.6166666666666667,15.716666666666667
"806 W Florida Ave, Urbana, IL 61801",Urbana,61801,2548,3.0,3.0,"$370,000",459700,40.09845,-88.218315,2548,2948,554,SINGLE_FAMILY,9604.0,41.0,,14.0,4.0,3.0,13.0,1.0,0.0,6.616666666666666,8.416666666666666,4.633333333333334,1.9666666666666666,13.8
"1805B Glenwood Oaks Ct, Urbana, IL 61801",Urbana,61801,1350,2.0,2.0,"$125,000",136300,40.095814,-88.196365,1350,1938,554,CONDO,51626.0,55.0,,6.0,1.0,6.0,3.0,2.0,1.0,11.016666666666667,12.816666666666666,7.6,6.366666666666666,17.633333333333333
"1701 E Vernon Dr, Urbana, IL 61802",Urbana,61802,1402,2.0,3.0,"$298,000",325000,40.074463,-88.18672,1402,2447,554,SINGLE_FAMILY,104500.0,7.0,,2.0,1.0,0.0,1.0,0.0,0.0,13.633333333333333,15.25,11.183333333333334,8.9,14.133333333333333
"610 W Michigan Ave, Urbana, IL 61801",Urbana,61801,2647,3.0,4.0,"$377,000",411600,40.102173,-88.21546,2647,3142,558,SINGLE_FAMILY,136250.0,54.0,,17.0,6.0,7.0,13.0,2.0,0.0,6.616666666666666,9.65,4.633333333333334,3.566666666666667,15.416666666666666
"805 Bergamot St, Savoy, IL 61874",Savoy,61874,2120,3.0,4.0,"$375,000",407700,40.0637,-88.248764,2120,2792,558,SINGLE_FAMILY,150129.0,10.0,,13.0,1.0,2.0,3.0,2.0,1.0,14.3,13.816666666666666,13.516666666666667,8.666666666666666,9.016666666666667
"206 Blazing Star, Savoy, IL 61874",Savoy,61874,2279,4.0,5.0,"$390,000",424700,40.05869,-88.24657,2279,2976,561,SINGLE_FAMILY,150129.0,5.0,,5.0,0.0,3.0,5.0,2.0,1.0,13.9,12.516666666666667,13.116666666666667,8.266666666666667,7.0
"1704 E Horizon Ln, Urbana, IL 61802",Urbana,61802,1431,2.0,3.0,"$305,000",331900,40.07419,-88.18647,1431,2513,561,SINGLE_FAMILY,104500.0,7.0,,2.0,1.0,0.0,1.0,0.0,0.0,13.483333333333333,15.1,11.033333333333333,8.75,13.716666666666667
"709 W Vermont Ave, Urbana, IL 61801",Urbana,61801,1831,3.0,3.0,"$410,000",406700,40.099586,-88.21669,1831,2636,816,SINGLE_FAMILY,136250.0,44.0,,16.0,5.0,4.0,13.0,1.0,0.0,7.15,9.75,5.166666666666667,3.283333333333333,15.133333333333333
"51 Chestnut Ct, Champaign, IL 61822",Champaign,61822,2059,3.0,3.0,"$297,000",348100,40.06338,-88.23931,2059,2650,817,SINGLE_FAMILY,150129.0,8.0,,1.0,0.0,2.0,3.0,0.0,0.0,12.633333333333333,12.166666666666666,11.85,7.0,8.783333333333333
"707 Phlox Dr, Savoy, IL 61874",Savoy,61874,2326,3.0,4.0,"$361,000",395200,40.063114,-88.2463,2326,2792,817,SINGLE_FAMILY,150129.0,12.0,,11.0,0.0,2.0,3.0,1.0,1.0,13.6,13.116666666666667,12.816666666666666,7.966666666666667,8.483333333333333
"706B Sunflower St, Savoy, IL 61874",Savoy,61874,1450,2.0,3.0,"$205,000",241500,40.05809,-88.23861,1450,1737,820,MULTI_FAMILY,150129.0,4.0,,0.0,0.0,1.0,2.0,0.0,0.0,12.033333333333333,11.566666666666666,11.25,6.4,7.433333333333334
"202 E Sherwin Cir, Urbana, IL 61802",Urbana,61802,4084,3.0,6.0,"$572,100",614400,40.074158,-88.20591,4084,3632,823,SINGLE_FAMILY,104500.0,7.0,,0.0,0.0,0.0,3.0,0.0,0.0,11.616666666666667,13.233333333333333,8.966666666666667,6.883333333333334,12.183333333333334
"1402 S Vine St, Urbana, IL 61801",Urbana,61801,1675,1.0,3.0,"$258,000",288800,40.100414,-88.20456,1675,1831,823,SINGLE_FAMILY,46618.0,31.0,,1.0,0.0,7.0,4.0,1.0,0.0,8.016666666666667,10.65,4.45,4.183333333333334,15.6
"1505 Delmont Ct APT 2, Urbana, IL 61801",Urbana,61801,660,1.0,1.0,"$82,000",96200,40.099762,-88.20887,660,1117,824,CONDO,170972.0,49.0,,1.0,0.0,5.0,10.0,1.0,0.0,8.05,10.583333333333334,4.933333333333334,4.133333333333334,15.533333333333333
"2505 Combes St, Urbana, IL 61801",Urbana,61801,1536,2.0,3.0,"$242,000",273300,40.085262,-88.194756,1536,1777,824,SINGLE_FAMILY,63696.0,31.0,,2.0,1.0,3.0,3.0,1.0,1.0,11.75,13.366666666666667,9.15,7.016666666666667,14.833333333333334
"108 Sunflower St, Savoy, IL 61874",Savoy,61874,2070,3.0,3.0,"$365,000",405000,40.059532,-88.24852,2070,2619,824,SINGLE_FAMILY,150129.0,22.0,,5.0,0.0,3.0,5.0,2.0,1.0,14.233333333333333,13.35,13.433333333333334,8.583333333333334,7.833333333333333
"3409 Memory Ln, Urbana, IL 61802",Urbana,61802,1368,2.0,3.0,"$265,000",292200,40.074387,-88.184685,1368,2422,825,SINGLE_FAMILY,104500.0,31.0,,1.0,0.0,0.0,1.0,0.0,0.0,13.8,15.416666666666666,11.35,9.066666666666666,14.25
"308 E Colorado Ave, Urbana, IL 61801",Urbana,61801,2074,3.0,3.0,"$240,000",292800,40.09495,-88.20368,2074,2537,827,SINGLE_FAMILY,51626.0,62.0,,2.0,0.0,5.0,4.0,1.0,0.0,9.216666666666667,11.083333333333334,5.65,4.616666666666666,15.033333333333333
"1701 E Lexington Dr, Urbana, IL 61802",Urbana,61802,1296,2.0,2.0,"$230,000",254000,40.075184,-88.18665,1296,1836,830,TOWNHOUSE,104500.0,9.0,,2.0,1.0,0.0,1.0,1.0,0.0,13.4,15.033333333333333,10.966666666666667,8.683333333333334,14.35
"1712 Lydia Ct, Urbana, IL 61802",Urbana,61802,1206,2.0,2.0,"$225,000",250500,40.08625,-88.18572,1206,1418,831,MULTI_FAMILY,53790.0,22.0,,2.0,1.0,4.0,2.0,1.0,1.0,12.616666666666667,14.25,9.4,7.883333333333334,15.45
"1511 Hillshire Dr, Urbana, IL 61802",Urbana,61802,1728,3.0,3.0,"$352,000",386700,40.073036,-88.18491,1728,2985,831,SINGLE_FAMILY,104500.0,62.0,,0.0,0.0,0.0,1.0,0.0,0.0,13.5,15.133333333333333,11.066666666666666,8.766666666666667,13.733333333333333
"2308 Boudreau Dr, Urbana, IL 61801",Urbana,61801,2036,3.0,3.0,"$285,000",319100,40.086243,-88.205986,2036,2597,832,SINGLE_FAMILY,154570.0,62.0,,0.0,0.0,2.0,5.0,0.0,0.0,10.166666666666666,11.966666666666667,7.1,5.5,13.8
"2501 Scovill Cir, Urbana, IL 61801",Urbana,61801,1536,2.0,3.0,"$212,000",253900,40.08517,-88.20079,1536,2060,832,SINGLE_FAMILY,63696.0,30.0,,1.0,0.0,1.0,5.0,0.0,0.0,10.9,12.533333333333333,7.816666666666666,6.166666666666667,14.0
"1913 E Prairie Winds Cir, Urbana, IL 61802",Urbana,61802,1274,2.0,2.0,"$180,000",228400,40.09314,-88.18453,1274,1700,832,SINGLE_FAMILY,53790.0,35.0,,6.0,1.0,5.0,2.0,2.0,2.0,12.85,14.816666666666666,8.816666666666666,8.366666666666667,17.5
